sample_id,video_path,filename,dataset,directory_class,semantic_class,visual_label,audio_label,final_label,identity,race_group,gender_group,content_id,linked_identities,method_hint,component_id,split
fac_4c94c5e515ea,data/raw/fakeavceleb/FakeAVCeleb_v1.2/FakeAVCeleb_v1.2/FakeVideo-FakeAudio/Asian (South)/women/id00043/00135_id04530_W5-PTTL9HzU_id05478_wavtolip.mp4,00135_id04530_W5-PTTL9HzU_id05478_wavtolip.mp4,FakeAVCeleb,FakeVideo-FakeAudio,AUDIO_VISUAL_MANIPULATION,1,1,3,id00043,Asian (South),women,135,id04530;id05478,wav2lip,4,calibration
fac_e9e1212c4f22,data/raw/fakeavceleb/FakeAVCeleb_v1.2/FakeAVCeleb_v1.2/FakeVideo-FakeAudio/Asian (South)/women/id00043/00135_id04927_wavtolip.mp4,00135_id04927_wavtolip.mp4,FakeAVCeleb,FakeVideo-FakeAudio,AUDIO_VISUAL_MANIPULATION,1,1,3,id00043,Asian (South),women,135,id04927,wav2lip,4,calibration
fac_e1193ddddcf8,data/raw/fakeavceleb/FakeAVCeleb_v1.2/FakeAVCeleb_v1.2/FakeVideo-FakeAudio/Asian (South)/women/id00043/00135_id05845_XfMHm6CEwPw_id03815_wavtolip.mp4,00135_id05845_XfMHm6CEwPw_id03815_wavtolip.mp4,FakeAVCeleb,FakeVideo-FakeAudio,AUDIO_VISUAL_MANIPULATION,1,1,3,id00043,Asian (South),women,135,id05845;id03815,wav2lip,4,calibration
fac_10e0947c3e18,data/raw/fakeavceleb/FakeAVCeleb_v1.2/FakeAVCeleb_v1.2/FakeVideo-FakeAudio/Asian (South)/women/id00043/00135_id05920_wavtolip.mp4,00135_id05920_wavtolip.mp4,FakeAVCeleb,FakeVideo-FakeAudio,AUDIO_VISUAL_MANIPULATION,1,1,3,id00043,Asian (South),women,135,id05920,wav2lip,4,calibration
fac_4e8fba525d4d,data/raw/fakeavceleb/FakeAVCeleb_v1.2/FakeAVCeleb_v1.2/FakeVideo-FakeAudio/Asian (South)/women/id00043/00135_id05931_wavtolip.mp4,00135_id05931_wavtolip.mp4,FakeAVCeleb,FakeVideo-FakeAudio,AUDIO_VISUAL_MANIPULATION,1,1,3,id00043,Asian (South),women,135,id05931,wav2lip,4,calibration
fac_e50bcff6e6e7,data/raw/fakeavceleb/FakeAVCeleb_v1.2/FakeAVCeleb_v1.2/FakeVideo-FakeAudio/Asian (South)/women/id00043/00135_id06254_wavtolip.mp4,00135_id06254_wavtolip.mp4,FakeAVCeleb,FakeVideo-FakeAudio,AUDIO_VISUAL_MANIPULATION,1,1,3,id00043,Asian (South),women,135,id06254,wav2lip,4,calibration
fac_303f0ac881e6,data/raw/fakeavceleb/FakeAVCeleb_v1.2/FakeAVCeleb_v1.2/FakeVideo-FakeAudio/Asian (South)/women/id00043/00135_id06438_wavtolip.mp4,00135_id06438_wavtolip.mp4,FakeAVCeleb,FakeVideo-FakeAudio,AUDIO_VISUAL_MANIPULATION,1,1,3,id00043,Asian (South),women,135,id06438,wav2lip,4,calibration
fac_b2ba40ef875d,data/raw/fakeavceleb/FakeAVCeleb_v1.2/FakeAVCeleb_v1.2/FakeVideo-FakeAudio/Asian (South)/women/id00043/00135_id06445_NWtdqOxEbDY_id00417_wavtolip.mp4,00135_id06445_NWtdqOxEbDY_id00417_wavtolip.mp4,FakeAVCeleb,FakeVideo-FakeAudio,AUDIO_VISUAL_MANIPULATION,1,1,3,id00043,Asian (South),women,135,id06445;id00417,wav2lip,4,calibration
fac_cebed34580f5,data/raw/fakeavceleb/FakeAVCeleb_v1.2/FakeAVCeleb_v1.2/FakeVideo-FakeAudio/Asian (South)/women/id00043/00135_id06752_wavtolip.mp4,00135_id06752_wavtolip.mp4,FakeAVCeleb,FakeVideo-FakeAudio,AUDIO_VISUAL_MANIPULATION,1,1,3,id00043,Asian (South),women,135,id06752,wav2lip,4,calibration
fac_7b982c9f8cc2,data/raw/fakeavceleb/FakeAVCeleb_v1.2/FakeAVCeleb_v1.2/FakeVideo-FakeAudio/Asian (South)/women/id00080/00281_id00235_wavtolip.mp4,00281_id00235_wavtolip.mp4,FakeAVCeleb,FakeVideo-FakeAudio,AUDIO_VISUAL_MANIPULATION,1,1,3,id00080,Asian (South),women,281,id00235,wav2lip,4,calibration
fac_c29c9b4a8dff,data/raw/fakeavceleb/FakeAVCeleb_v1.2/FakeAVCeleb_v1.2/FakeVideo-FakeAudio/Asian (South)/women/id00080/00281_id01026_rM4ZERt7oM0_id06343_wavtolip.mp4,00281_id01026_rM4ZERt7oM0_id06343_wavtolip.mp4,FakeAVCeleb,FakeVideo-FakeAudio,AUDIO_VISUAL_MANIPULATION,1,1,3,id00080,Asian (South),women,281,id01026;id06343,wav2lip,4,calibration
fac_ca835c8f7cfa,data/raw/fakeavceleb/FakeAVCeleb_v1.2/FakeAVCeleb_v1.2/FakeVideo-FakeAudio/Asian (South)/women/id00080/00281_id02310_zA-8Pw0SvZg_id07008_wavtolip.mp4,00281_id02310_zA-8Pw0SvZg_id07008_wavtolip.mp4,FakeAVCeleb,FakeVideo-FakeAudio,AUDIO_VISUAL_MANIPULATION,1,1,3,id00080,Asian (South),women,281,id02310;id07008,wav2lip,4,calibration
fac_6f1a16746ac4,data/raw/fakeavceleb/FakeAVCeleb_v1.2/FakeAVCeleb_v1.2/FakeVideo-FakeAudio/Asian (South)/women/id00080/00281_id02619_wavtolip.mp4,00281_id02619_wavtolip.mp4,FakeAVCeleb,FakeVideo-FakeAudio,AUDIO_VISUAL_MANIPULATION,1,1,3,id00080,Asian (South),women,281,id02619,wav2lip,4,calibration
fac_720e60b686bb,data/raw/fakeavceleb/FakeAVCeleb_v1.2/FakeAVCeleb_v1.2/FakeVideo-FakeAudio/Asian (South)/women/id00080/00281_id03815_hw41YlLps4w_id00488_wavtolip.mp4,00281_id03815_hw41YlLps4w_id00488_wavtolip.mp4,FakeAVCeleb,FakeVideo-FakeAudio,AUDIO_VISUAL_MANIPULATION,1,1,3,id00080,Asian (South),women,281,id03815;id00488,wav2lip,4,calibration
fac_b9b2754dbecb,data/raw/fakeavceleb/FakeAVCeleb_v1.2/FakeAVCeleb_v1.2/FakeVideo-FakeAudio/Asian (South)/women/id00080/00281_id03897_wavtolip.mp4,00281_id03897_wavtolip.mp4,FakeAVCeleb,FakeVideo-FakeAudio,AUDIO_VISUAL_MANIPULATION,1,1,3,id00080,Asian (South),women,281,id03897,wav2lip,4,calibration
fac_f3c7ce1a9e64,data/raw/fakeavceleb/FakeAVCeleb_v1.2/FakeAVCeleb_v1.2/FakeVideo-FakeAudio/Asian (South)/women/id00080/00281_id04070_F3CgrqRjcgw_id03815_wavtolip.mp4,00281_id04070_F3CgrqRjcgw_id03815_wavtolip.mp4,FakeAVCeleb,FakeVideo-FakeAudio,AUDIO_VISUAL_MANIPULATION,1,1,3,id00080,Asian (South),women,281,id04070;id03815,wav2lip,4,calibration
fac_710d81527696,data/raw/fakeavceleb/FakeAVCeleb_v1.2/FakeAVCeleb_v1.2/FakeVideo-FakeAudio/Asian (South)/women/id00080/00281_id04564_wavtolip.mp4,00281_id04564_wavtolip.mp4,FakeAVCeleb,FakeVideo-FakeAudio,AUDIO_VISUAL_MANIPULATION,1,1,3,id00080,Asian (South),women,281,id04564,wav2lip,4,calibration
fac_984c327713e8,data/raw/fakeavceleb/FakeAVCeleb_v1.2/FakeAVCeleb_v1.2/FakeVideo-FakeAudio/Asian (South)/women/id00080/00281_id04582_wavtolip.mp4,00281_id04582_wavtolip.mp4,FakeAVCeleb,FakeVideo-FakeAudio,AUDIO_VISUAL_MANIPULATION,1,1,3,id00080,Asian (South),women,281,id04582,wav2lip,4,calibration
fac_b022a913f588,data/raw/fakeavceleb/FakeAVCeleb_v1.2/FakeAVCeleb_v1.2/FakeVideo-FakeAudio/Asian (South)/women/id00080/00281_id05435_OvX-Jv_whcU_id02310_wavtolip.mp4,00281_id05435_OvX-Jv_whcU_id02310_wavtolip.mp4,FakeAVCeleb,FakeVideo-FakeAudio,AUDIO_VISUAL_MANIPULATION,1,1,3,id00080,Asian (South),women,281,id05435;id02310,wav2lip,4,calibration
fac_c54045357762,data/raw/fakeavceleb/FakeAVCeleb_v1.2/FakeAVCeleb_v1.2/FakeVideo-FakeAudio/Asian (South)/women/id00080/00281_id05920_wavtolip.mp4,00281_id05920_wavtolip.mp4,FakeAVCeleb,FakeVideo-FakeAudio,AUDIO_VISUAL_MANIPULATION,1,1,3,id00080,Asian (South),women,281,id05920,wav2lip,4,calibration
fac_363673d7cce8,data/raw/fakeavceleb/FakeAVCeleb_v1.2/FakeAVCeleb_v1.2/FakeVideo-FakeAudio/Asian (South)/women/id00080/00281_id05931_wavtolip.mp4,00281_id05931_wavtolip.mp4,FakeAVCeleb,FakeVideo-FakeAudio,AUDIO_VISUAL_MANIPULATION,1,1,3,id00080,Asian (South),women,281,id05931,wav2lip,4,calibration
fac_7c16be1a792d,data/raw/fakeavceleb/FakeAVCeleb_v1.2/FakeAVCeleb_v1.2/FakeVideo-FakeAudio/Asian (South)/women/id00080/00281_id06254_wavtolip.mp4,00281_id06254_wavtolip.mp4,FakeAVCeleb,FakeVideo-FakeAudio,AUDIO_VISUAL_MANIPULATION,1,1,3,id00080,Asian (South),women,281,id06254,wav2lip,4,calibration
fac_1aaebb96f2b4,data/raw/fakeavceleb/FakeAVCeleb_v1.2/FakeAVCeleb_v1.2/FakeVideo-FakeAudio/Asian (South)/women/id00080/00281_id07008_hbwmyKv9Hio_id06752_wavtolip.mp4,00281_id07008_hbwmyKv9Hio_id06752_wavtolip.mp4,FakeAVCeleb,FakeVideo-FakeAudio,AUDIO_VISUAL_MANIPULATION,1,1,3,id00080,Asian (South),women,281,id07008;id06752,wav2lip,4,calibration
fac_e9f96f35bfbe,data/raw/fakeavceleb/FakeAVCeleb_v1.2/FakeAVCeleb_v1.2/FakeVideo-FakeAudio/Asian (South)/women/id00080/00281_id07049_wavtolip.mp4,00281_id07049_wavtolip.mp4,FakeAVCeleb,FakeVideo-FakeAudio,AUDIO_VISUAL_MANIPULATION,1,1,3,id00080,Asian (South),women,281,id07049,wav2lip,4,calibration
fac_a5a4cab92319,data/raw/fakeavceleb/FakeAVCeleb_v1.2/FakeAVCeleb_v1.2/FakeVideo-FakeAudio/Asian (South)/women/id00080/00281_id07051_wavtolip.mp4,00281_id07051_wavtolip.mp4,FakeAVCeleb,FakeVideo-FakeAudio,AUDIO_VISUAL_MANIPULATION,1,1,3,id00080,Asian (South),women,281,id07051,wav2lip,4,calibration
fac_d762635ea2c0,data/raw/fakeavceleb/FakeAVCeleb_v1.2/FakeAVCeleb_v1.2/FakeVideo-FakeAudio/Asian (South)/women/id00080/00281_id07136_4e43eS5p3_M_faceswap_id03897_wavtolip.mp4,00281_id07136_4e43eS5p3_M_faceswap_id03897_wavtolip.mp4,FakeAVCeleb,FakeVideo-FakeAudio,AUDIO_VISUAL_MANIPULATION,1,1,3,id00080,Asian (South),women,281,id07136;id03897,faceswap,4,calibration
fac_f8f12a74cae2,data/raw/fakeavceleb/FakeAVCeleb_v1.2/FakeAVCeleb_v1.2/FakeVideo-FakeAudio/Asian (South)/women/id00080/00281_id07136_4e43eS5p3_M_faceswap_id04564_wavtolip.mp4,00281_id07136_4e43eS5p3_M_faceswap_id04564_wavtolip.mp4,FakeAVCeleb,FakeVideo-FakeAudio,AUDIO_VISUAL_MANIPULATION,1,1,3,id00080,Asian (South),women,281,id07136;id04564,faceswap,4,calibration
fac_de1dcb286eda,data/raw/fakeavceleb/FakeAVCeleb_v1.2/FakeAVCeleb_v1.2/FakeVideo-FakeAudio/Asian (South)/women/id00080/00281_id07136_4e43eS5p3_M_faceswap_id06437_wavtolip.mp4,00281_id07136_4e43eS5p3_M_faceswap_id06437_wavtolip.mp4,FakeAVCeleb,FakeVideo-FakeAudio,AUDIO_VISUAL_MANIPULATION,1,1,3,id00080,Asian (South),women,281,id07136;id06437,faceswap,4,calibration
fac_8677a2bdd818,data/raw/fakeavceleb/FakeAVCeleb_v1.2/FakeAVCeleb_v1.2/FakeVideo-FakeAudio/Asian (South)/women/id00080/00281_id07136_4e43eS5p3_M_faceswap_id06752_wavtolip.mp4,00281_id07136_4e43eS5p3_M_faceswap_id06752_wavtolip.mp4,FakeAVCeleb,FakeVideo-FakeAudio,AUDIO_VISUAL_MANIPULATION,1,1,3,id00080,Asian (South),women,281,id07136;id06752,faceswap,4,calibration
fac_a8ee5a1aa7e2,data/raw/fakeavceleb/FakeAVCeleb_v1.2/FakeAVCeleb_v1.2/FakeVideo-FakeAudio/Asian (South)/women/id00080/00281_id07136_4e43eS5p3_M_faceswap_id07377_wavtolip.mp4,00281_id07136_4e43eS5p3_M_faceswap_id07377_wavtolip.mp4,FakeAVCeleb,FakeVideo-FakeAudio,AUDIO_VISUAL_MANIPULATION,1,1,3,id00080,Asian (South),women,281,id07136;id07377,faceswap,4,calibration
fac_1e2ae5a74033,data/raw/fakeavceleb/FakeAVCeleb_v1.2/FakeAVCeleb_v1.2/FakeVideo-FakeAudio/Asian (South)/women/id00080/00281_id07136_4e43eS5p3_M_id00739_wavtolip.mp4,00281_id07136_4e43eS5p3_M_id00739_wavtolip.mp4,FakeAVCeleb,FakeVideo-FakeAudio,AUDIO_VISUAL_MANIPULATION,1,1,3,id00080,Asian (South),women,281,id07136;id00739,wav2lip,4,calibration
fac_be974b7b01ff,data/raw/fakeavceleb/FakeAVCeleb_v1.2/FakeAVCeleb_v1.2/FakeVideo-FakeAudio/Asian (South)/women/id00149/00284_id00461_Ort9NW3SJU4_id04927_wavtolip.mp4,00284_id00461_Ort9NW3SJU4_id04927_wavtolip.mp4,FakeAVCeleb,FakeVideo-FakeAudio,AUDIO_VISUAL_MANIPULATION,1,1,3,id00149,Asian (South),women,284,id00461;id04927,wav2lip,4,calibration
fac_f92e0d709212,data/raw/fakeavceleb/FakeAVCeleb_v1.2/FakeAVCeleb_v1.2/FakeVideo-FakeAudio/Asian (South)/women/id00149/00284_id00747_wavtolip.mp4,00284_id00747_wavtolip.mp4,FakeAVCeleb,FakeVideo-FakeAudio,AUDIO_VISUAL_MANIPULATION,1,1,3,id00149,Asian (South),women,284,id00747,wav2lip,4,calibration
fac_44adba867c3b,data/raw/fakeavceleb/FakeAVCeleb_v1.2/FakeAVCeleb_v1.2/FakeVideo-FakeAudio/Asian (South)/women/id00149/00284_id01026_wavtolip.mp4,00284_id01026_wavtolip.mp4,FakeAVCeleb,FakeVideo-FakeAudio,AUDIO_VISUAL_MANIPULATION,1,1,3,id00149,Asian (South),women,284,id01026,wav2lip,4,calibration
fac_540ab01ce214,data/raw/fakeavceleb/FakeAVCeleb_v1.2/FakeAVCeleb_v1.2/FakeVideo-FakeAudio/Asian (South)/women/id00149/00284_id02310_zA-8Pw0SvZg_id07686_wavtolip.mp4,00284_id02310_zA-8Pw0SvZg_id07686_wavtolip.mp4,FakeAVCeleb,FakeVideo-FakeAudio,AUDIO_VISUAL_MANIPULATION,1,1,3,id00149,Asian (South),women,284,id02310;id07686,wav2lip,4,calibration
fac_9ab86ee11555,data/raw/fakeavceleb/FakeAVCeleb_v1.2/FakeAVCeleb_v1.2/FakeVideo-FakeAudio/Asian (South)/women/id00149/00284_id03559_pgetxl1qbzM_id06752_wavtolip.mp4,00284_id03559_pgetxl1qbzM_id06752_wavtolip.mp4,FakeAVCeleb,FakeVideo-FakeAudio,AUDIO_VISUAL_MANIPULATION,1,1,3,id00149,Asian (South),women,284,id03559;id06752,wav2lip,4,calibration
fac_af90049e0de0,data/raw/fakeavceleb/FakeAVCeleb_v1.2/FakeAVCeleb_v1.2/FakeVideo-FakeAudio/Asian (South)/women/id00149/00284_id04490_wavtolip.mp4,00284_id04490_wavtolip.mp4,FakeAVCeleb,FakeVideo-FakeAudio,AUDIO_VISUAL_MANIPULATION,1,1,3,id00149,Asian (South),women,284,id04490,wav2lip,4,calibration
fac_46a52660be0f,data/raw/fakeavceleb/FakeAVCeleb_v1.2/FakeAVCeleb_v1.2/FakeVideo-FakeAudio/Asian (South)/women/id00149/00284_id04530_W5-PTTL9HzU_id04582_wavtolip.mp4,00284_id04530_W5-PTTL9HzU_id04582_wavtolip.mp4,FakeAVCeleb,FakeVideo-FakeAudio,AUDIO_VISUAL_MANIPULATION,1,1,3,id00149,Asian (South),women,284,id04530;id04582,wav2lip,4,calibration
fac_9124be6334b5,data/raw/fakeavceleb/FakeAVCeleb_v1.2/FakeAVCeleb_v1.2/FakeVideo-FakeAudio/Asian (South)/women/id00149/00284_id04583_M10zZFjuAb0_id06343_wavtolip.mp4,00284_id04583_M10zZFjuAb0_id06343_wavtolip.mp4,FakeAVCeleb,FakeVideo-FakeAudio,AUDIO_VISUAL_MANIPULATION,1,1,3,id00149,Asian (South),women,284,id04583;id06343,wav2lip,4,calibration
fac_e73a5ea8bfbf,data/raw/fakeavceleb/FakeAVCeleb_v1.2/FakeAVCeleb_v1.2/FakeVideo-FakeAudio/Asian (South)/women/id00149/00284_id04583_wavtolip.mp4,00284_id04583_wavtolip.mp4,FakeAVCeleb,FakeVideo-FakeAudio,AUDIO_VISUAL_MANIPULATION,1,1,3,id00149,Asian (South),women,284,id04583,wav2lip,4,calibration
fac_f2c9ec8ee111,data/raw/fakeavceleb/FakeAVCeleb_v1.2/FakeAVCeleb_v1.2/FakeVideo-FakeAudio/Asian (South)/women/id00149/00284_id05435_wavtolip.mp4,00284_id05435_wavtolip.mp4,FakeAVCeleb,FakeVideo-FakeAudio,AUDIO_VISUAL_MANIPULATION,1,1,3,id00149,Asian (South),women,284,id05435,wav2lip,4,calibration
fac_d45c12141a2b,data/raw/fakeavceleb/FakeAVCeleb_v1.2/FakeAVCeleb_v1.2/FakeVideo-FakeAudio/Asian (South)/women/id00149/00284_id05478_wavtolip.mp4,00284_id05478_wavtolip.mp4,FakeAVCeleb,FakeVideo-FakeAudio,AUDIO_VISUAL_MANIPULATION,1,1,3,id00149,Asian (South),women,284,id05478,wav2lip,4,calibration
fac_d2c04af58af2,data/raw/fakeavceleb/FakeAVCeleb_v1.2/FakeAVCeleb_v1.2/FakeVideo-FakeAudio/Asian (South)/women/id00149/00284_id06232_wavtolip.mp4,00284_id06232_wavtolip.mp4,FakeAVCeleb,FakeVideo-FakeAudio,AUDIO_VISUAL_MANIPULATION,1,1,3,id00149,Asian (South),women,284,id06232,wav2lip,4,calibration
fac_a1465b91a98d,data/raw/fakeavceleb/FakeAVCeleb_v1.2/FakeAVCeleb_v1.2/FakeVideo-FakeAudio/Asian (South)/women/id00149/00284_id06254_wavtolip.mp4,00284_id06254_wavtolip.mp4,FakeAVCeleb,FakeVideo-FakeAudio,AUDIO_VISUAL_MANIPULATION,1,1,3,id00149,Asian (South),women,284,id06254,wav2lip,4,calibration
fac_f4fc1542f913,data/raw/fakeavceleb/FakeAVCeleb_v1.2/FakeAVCeleb_v1.2/FakeVideo-FakeAudio/Asian (South)/women/id00149/00284_id06439_wavtolip.mp4,00284_id06439_wavtolip.mp4,FakeAVCeleb,FakeVideo-FakeAudio,AUDIO_VISUAL_MANIPULATION,1,1,3,id00149,Asian (South),women,284,id06439,wav2lip,4,calibration
fac_0b3c55b60861,data/raw/fakeavceleb/FakeAVCeleb_v1.2/FakeAVCeleb_v1.2/FakeVideo-FakeAudio/Asian (South)/women/id00149/00284_id07051_wavtolip.mp4,00284_id07051_wavtolip.mp4,FakeAVCeleb,FakeVideo-FakeAudio,AUDIO_VISUAL_MANIPULATION,1,1,3,id00149,Asian (South),women,284,id07051,wav2lip,4,calibration
fac_8a0681c7bc10,data/raw/fakeavceleb/FakeAVCeleb_v1.2/FakeAVCeleb_v1.2/FakeVideo-FakeAudio/Asian (South)/women/id00149/00284_id07136_4e43eS5p3_M_faceswap_id02310_wavtolip.mp4,00284_id07136_4e43eS5p3_M_faceswap_id02310_wavtolip.mp4,FakeAVCeleb,FakeVideo-FakeAudio,AUDIO_VISUAL_MANIPULATION,1,1,3,id00149,Asian (South),women,284,id07136;id02310,faceswap,4,calibration
fac_10733e2d4922,data/raw/fakeavceleb/FakeAVCeleb_v1.2/FakeAVCeleb_v1.2/FakeVideo-FakeAudio/Asian (South)/women/id00149/00284_id07136_4e43eS5p3_M_faceswap_id05920_wavtolip.mp4,00284_id07136_4e43eS5p3_M_faceswap_id05920_wavtolip.mp4,FakeAVCeleb,FakeVideo-FakeAudio,AUDIO_VISUAL_MANIPULATION,1,1,3,id00149,Asian (South),women,284,id07136;id05920,faceswap,4,calibration
fac_bd1f00d67ba0,data/raw/fakeavceleb/FakeAVCeleb_v1.2/FakeAVCeleb_v1.2/FakeVideo-FakeAudio/Asian (South)/women/id00149/00284_id07136_4e43eS5p3_M_faceswap_id06428_wavtolip.mp4,00284_id07136_4e43eS5p3_M_faceswap_id06428_wavtolip.mp4,FakeAVCeleb,FakeVideo-FakeAudio,AUDIO_VISUAL_MANIPULATION,1,1,3,id00149,Asian (South),women,284,id07136;id06428,faceswap,4,calibration
fac_b66056a76d56,data/raw/fakeavceleb/FakeAVCeleb_v1.2/FakeAVCeleb_v1.2/FakeVideo-FakeAudio/Asian (South)/women/id00149/00284_id07136_4e43eS5p3_M_id00747_wavtolip.mp4,00284_id07136_4e43eS5p3_M_id00747_wavtolip.mp4,FakeAVCeleb,FakeVideo-FakeAudio,AUDIO_VISUAL_MANIPULATION,1,1,3,id00149,Asian (South),women,284,id07136;id00747,wav2lip,4,calibration
fac_98f375942ed7,data/raw/fakeavceleb/FakeAVCeleb_v1.2/FakeAVCeleb_v1.2/FakeVideo-FakeAudio/Asian (South)/women/id00149/00284_id07377_FGNavKcGANA_id00417_wavtolip.mp4,00284_id07377_FGNavKcGANA_id00417_wavtolip.mp4,FakeAVCeleb,FakeVideo-FakeAudio,AUDIO_VISUAL_MANIPULATION,1,1,3,id00149,Asian (South),women,284,id07377;id00417,wav2lip,4,calibration
fac_51f0d740a7c3,data/raw/fakeavceleb/FakeAVCeleb_v1.2/FakeAVCeleb_v1.2/FakeVideo-FakeAudio/Asian (South)/women/id00149/00284_id07689_2ie0g83JkgA_id04530_wavtolip.mp4,00284_id07689_2ie0g83JkgA_id04530_wavtolip.mp4,FakeAVCeleb,FakeVideo-FakeAudio,AUDIO_VISUAL_MANIPULATION,1,1,3,id00149,Asian (South),women,284,id07689;id04530,wav2lip,4,calibration
fac_0fbc57a9d620,data/raw/fakeavceleb/FakeAVCeleb_v1.2/FakeAVCeleb_v1.2/FakeVideo-FakeAudio/Asian (South)/women/id00235/00052_id00043_wavtolip.mp4,00052_id00043_wavtolip.mp4,FakeAVCeleb,FakeVideo-FakeAudio,AUDIO_VISUAL_MANIPULATION,1,1,3,id00235,Asian (South),women,52,id00043,wav2lip,4,calibration
fac_7ddf78a5aa52,data/raw/fakeavceleb/FakeAVCeleb_v1.2/FakeAVCeleb_v1.2/FakeVideo-FakeAudio/Asian (South)/women/id00235/00052_id00149_wavtolip.mp4,00052_id00149_wavtolip.mp4,FakeAVCeleb,FakeVideo-FakeAudio,AUDIO_VISUAL_MANIPULATION,1,1,3,id00235,Asian (South),women,52,id00149,wav2lip,4,calibration
fac_960783e97431,data/raw/fakeavceleb/FakeAVCeleb_v1.2/FakeAVCeleb_v1.2/FakeVideo-FakeAudio/Asian (South)/women/id00235/00052_id00488_wavtolip.mp4,00052_id00488_wavtolip.mp4,FakeAVCeleb,FakeVideo-FakeAudio,AUDIO_VISUAL_MANIPULATION,1,1,3,id00235,Asian (South),women,52,id00488,wav2lip,4,calibration
fac_2b1460f9ecdb,data/raw/fakeavceleb/FakeAVCeleb_v1.2/FakeAVCeleb_v1.2/FakeVideo-FakeAudio/Asian (South)/women/id00235/00052_id00739_wavtolip.mp4,00052_id00739_wavtolip.mp4,FakeAVCeleb,FakeVideo-FakeAudio,AUDIO_VISUAL_MANIPULATION,1,1,3,id00235,Asian (South),women,52,id00739,wav2lip,4,calibration
fac_3ccf193db5ca,data/raw/fakeavceleb/FakeAVCeleb_v1.2/FakeAVCeleb_v1.2/FakeVideo-FakeAudio/Asian (South)/women/id00235/00052_id00747_l3eOd4UDsGc_id07689_wavtolip.mp4,00052_id00747_l3eOd4UDsGc_id07689_wavtolip.mp4,FakeAVCeleb,FakeVideo-FakeAudio,AUDIO_VISUAL_MANIPULATION,1,1,3,id00235,Asian (South),women,52,id00747;id07689,wav2lip,4,calibration
fac_bc535d4c4fdf,data/raw/fakeavceleb/FakeAVCeleb_v1.2/FakeAVCeleb_v1.2/FakeVideo-FakeAudio/Asian (South)/women/id00235/00052_id02089_ZC5FjKDazrM_id02619_wavtolip.mp4,00052_id02089_ZC5FjKDazrM_id02619_wavtolip.mp4,FakeAVCeleb,FakeVideo-FakeAudio,AUDIO_VISUAL_MANIPULATION,1,1,3,id00235,Asian (South),women,52,id02089;id02619,wav2lip,4,calibration
fac_937faabef439,data/raw/fakeavceleb/FakeAVCeleb_v1.2/FakeAVCeleb_v1.2/FakeVideo-FakeAudio/Asian (South)/women/id00235/00052_id03559_pgetxl1qbzM_id00149_wavtolip.mp4,00052_id03559_pgetxl1qbzM_id00149_wavtolip.mp4,FakeAVCeleb,FakeVideo-FakeAudio,AUDIO_VISUAL_MANIPULATION,1,1,3,id00235,Asian (South),women,52,id03559;id00149,wav2lip,4,calibration
fac_79faabf7556d,data/raw/fakeavceleb/FakeAVCeleb_v1.2/FakeAVCeleb_v1.2/FakeVideo-FakeAudio/Asian (South)/women/id00235/00052_id03559_wavtolip.mp4,00052_id03559_wavtolip.mp4,FakeAVCeleb,FakeVideo-FakeAudio,AUDIO_VISUAL_MANIPULATION,1,1,3,id00235,Asian (South),women,52,id03559,wav2lip,4,calibration
fac_51fd11d36371,data/raw/fakeavceleb/FakeAVCeleb_v1.2/FakeAVCeleb_v1.2/FakeVideo-FakeAudio/Asian (South)/women/id00235/00052_id04530_wavtolip.mp4,00052_id04530_wavtolip.mp4,FakeAVCeleb,FakeVideo-FakeAudio,AUDIO_VISUAL_MANIPULATION,1,1,3,id00235,Asian (South),women,52,id04530,wav2lip,4,calibration
fac_b231ce63ee20,data/raw/fakeavceleb/FakeAVCeleb_v1.2/FakeAVCeleb_v1.2/FakeVideo-FakeAudio/Asian (South)/women/id00235/00052_id04583_M10zZFjuAb0_id03985_wavtolip.mp4,00052_id04583_M10zZFjuAb0_id03985_wavtolip.mp4,FakeAVCeleb,FakeVideo-FakeAudio,AUDIO_VISUAL_MANIPULATION,1,1,3,id00235,Asian (South),women,52,id04583;id03985,wav2lip,4,calibration
fac_78357360ecf5,data/raw/fakeavceleb/FakeAVCeleb_v1.2/FakeAVCeleb_v1.2/FakeVideo-FakeAudio/Asian (South)/women/id00235/00052_id04927_8MD618FRyfA_id01026_wavtolip.mp4,00052_id04927_8MD618FRyfA_id01026_wavtolip.mp4,FakeAVCeleb,FakeVideo-FakeAudio,AUDIO_VISUAL_MANIPULATION,1,1,3,id00235,Asian (South),women,52,id04927;id01026,wav2lip,4,calibration
fac_20bff39a8fba,data/raw/fakeavceleb/FakeAVCeleb_v1.2/FakeAVCeleb_v1.2/FakeVideo-FakeAudio/Asian (South)/women/id00235/00052_id05434_wavtolip.mp4,00052_id05434_wavtolip.mp4,FakeAVCeleb,FakeVideo-FakeAudio,AUDIO_VISUAL_MANIPULATION,1,1,3,id00235,Asian (South),women,52,id05434,wav2lip,4,calibration
